model,L_um,Vds,Vbs,gm_id,Vgs,Id_W_A_per_m,ft_Hz,gain_V_V
pch_lvt_mac,0.5000,0.200,0.000,15,-0.5241,2.779010e+00,1.182793e+09,73.32
pch_lvt_mac,0.5000,0.200,0.000,18,-0.4922,1.644907e+00,9.365664e+08,115.14
pch_lvt_mac,0.5000,0.200,0.000,20,-0.4733,1.149355e+00,7.894641e+08,144.28
pch_lvt_mac,0.5000,0.200,0.000,25,-0.4257,3.930054e-01,4.480830e+08,217.38
pch_lvt_mac,0.5000,0.200,-0.200,5,-0.7010,1.791853e+01,1.794008e+09,2.45
pch_lvt_mac,0.5000,0.200,-0.200,8,-0.6152,1.036385e+01,1.858820e+09,9.04
pch_lvt_mac,0.5000,0.200,-0.200,10,-0.5730,7.101720e+00,1.692671e+09,20.43
pch_lvt_mac,0.5000,0.200,-0.200,12,-0.5385,4.866680e+00,1.479720e+09,38.89
pch_lvt_mac,0.5000,0.200,-0.200,15,-0.4982,2.832091e+00,1.184566e+09,75.66
pch_lvt_mac,0.5000,0.200,-0.200,18,-0.4663,1.675913e+00,9.346547e+08,117.68
pch_lvt_mac,0.5000,0.200,-0.200,20,-0.4473,1.169834e+00,7.846733e+08,146.90
pch_lvt_mac,0.5000,0.200,-0.200,25,-0.3990,3.928851e-01,4.342033e+08,220.12
pch_lvt_mac,0.5000,0.300,0.000,5,-0.7655,2.401869e+01,2.547423e+09,8.10
pch_lvt_mac,0.5000,0.300,0.000,8,-0.6547,1.183264e+01,2.196297e+09,48.96
pch_lvt_mac,0.5000,0.300,0.000,10,-0.6045,7.546441e+00,1.849565e+09,96.03
pch_lvt_mac,0.5000,0.300,0.000,12,-0.5669,5.002598e+00,1.559093e+09,147.17
pch_lvt_mac,0.5000,0.300,0.000,15,-0.5250,2.848374e+00,1.221245e+09,222.34
pch_lvt_mac,0.5000,0.300,0.000,18,-0.4926,1.673461e+00,9.577122e+08,292.12
pch_lvt_mac,0.5000,0.300,0.000,20,-0.4736,1.165856e+00,8.043567e+08,335.11
pch_lvt_mac,0.5000,0.300,0.000,25,-0.4258,3.970366e-01,4.541160e+08,427.98
pch_lvt_mac,0.5000,0.300,-0.200,5,-0.7413,2.468431e+01,2.595020e+09,8.51
pch_lvt_mac,0.5000,0.300,-0.200,8,-0.6287,1.202745e+01,2.205270e+09,51.36
pch_lvt_mac,0.5000,0.300,-0.200,10,-0.5783,7.659664e+00,1.852078e+09,99.01
pch_lvt_mac,0.5000,0.300,-0.200,12,-0.5408,5.079492e+00,1.560125e+09,150.13
pch_lvt_mac,0.5000,0.300,-0.200,15,-0.4990,2.900310e+00,1.221380e+09,224.96
pch_lvt_mac,0.5000,0.300,-0.200,18,-0.4667,1.704289e+00,9.550541e+08,294.46
pch_lvt_mac,0.5000,0.300,-0.200,20,-0.4476,1.186300e+00,7.990636e+08,337.28
pch_lvt_mac,0.5000,0.300,-0.200,25,-0.3991,3.967925e-01,4.399221e+08,429.54
pch_lvt_mac,0.5000,0.400,0.000,5,-0.7853,2.743755e+01,2.977986e+09,30.57
pch_lvt_mac,0.5000,0.400,0.000,8,-0.6571,1.217617e+01,2.278299e+09,131.16
pch_lvt_mac,0.5000,0.400,0.000,10,-0.6053,7.661708e+00,1.887292e+09,203.92
pch_lvt_mac,0.5000,0.400,0.000,12,-0.5673,5.054655e+00,1.580878e+09,272.24
pch_lvt_mac,0.5000,0.400,0.000,15,-0.5251,2.869180e+00,1.233313e+09,364.18
pch_lvt_mac,0.5000,0.400,0.000,18,-0.4926,1.683151e+00,9.654107e+08,443.78
pch_lvt_mac,0.5000,0.400,0.000,20,-0.4736,1.171858e+00,8.102300e+08,490.31
pch_lvt_mac,0.5000,0.400,0.000,25,-0.4258,3.985557e-01,4.569233e+08,582.29
pch_lvt_mac,0.5000,0.400,-0.200,5,-0.7603,2.803610e+01,3.009656e+09,32.20
pch_lvt_mac,0.5000,0.400,-0.200,8,-0.6309,1.235282e+01,2.282032e+09,134.21
pch_lvt_mac,0.5000,0.400,-0.200,10,-0.5791,7.770993e+00,1.887873e+09,206.81
pch_lvt_mac,0.5000,0.400,-0.200,12,-0.5411,5.130931e+00,1.581081e+09,274.80
pch_lvt_mac,0.5000,0.400,-0.200,15,-0.4992,2.920743e+00,1.233128e+09,366.32
pch_lvt_mac,0.5000,0.400,-0.200,18,-0.4667,1.714028e+00,9.626114e+08,445.70
pch_lvt_mac,0.5000,0.400,-0.200,20,-0.4476,1.192329e+00,8.048299e+08,492.06
pch_lvt_mac,0.5000,0.400,-0.200,25,-0.3990,3.982937e-01,4.426145e+08,582.99
pch_lvt_mac,0.5000,0.500,0.000,5,-0.7906,2.845615e+01,3.116452e+09,78.43
pch_lvt_mac,0.5000,0.500,0.000,8,-0.6576,1.228669e+01,2.305869e+09,218.54
pch_lvt_mac,0.5000,0.500,0.000,10,-0.6055,7.708737e+00,1.902733e+09,304.14
pch_lvt_mac,0.5000,0.500,0.000,12,-0.5674,5.078696e+00,1.591120e+09,380.80
pch_lvt_mac,0.5000,0.500,0.000,15,-0.5251,2.879990e+00,1.239887e+09,480.19
pch_lvt_mac,0.5000,0.500,0.000,18,-0.4926,1.688539e+00,9.700630e+08,562.91
pch_lvt_mac,0.5000,0.500,0.000,20,-0.4735,1.175274e+00,8.139793e+08,609.51
pch_lvt_mac,0.5000,0.500,0.000,25,-0.4257,3.993713e-01,4.589356e+08,695.09
pch_lvt_mac,0.5000,0.500,-0.200,5,-0.7652,2.901560e+01,3.140032e+09,80.82
pch_lvt_mac,0.5000,0.500,-0.200,8,-0.6314,1.246153e+01,2.308422e+09,221.30
pch_lvt_mac,0.5000,0.500,-0.200,10,-0.5793,7.816719e+00,1.902817e+09,306.62
pch_lvt_mac,0.5000,0.500,-0.200,12,-0.5412,5.154953e+00,1.591135e+09,383.01
pch_lvt_mac,0.5000,0.500,-0.200,15,-0.4992,2.931577e+00,1.239651e+09,482.13
pch_lvt_mac,0.5000,0.500,-0.200,18,-0.4667,1.719450e+00,9.672382e+08,564.76
pch_lvt_mac,0.5000,0.500,-0.200,20,-0.4476,1.195753e+00,8.085448e+08,611.21
pch_lvt_mac,0.5000,0.500,-0.200,25,-0.3989,3.991108e-01,4.445323e+08,695.34
pch_lvt_mac,0.5000,0.600,0.000,5,-0.7920,2.880543e+01,3.165697e+09,135.28
pch_lvt_mac,0.5000,0.600,0.000,8,-0.6578,1.234354e+01,2.320129e+09,297.89
pch_lvt_mac,0.5000,0.600,0.000,10,-0.6056,7.735998e+00,1.911976e+09,391.16
pch_lvt_mac,0.5000,0.600,0.000,12,-0.5674,5.093699e+00,1.597895e+09,472.52
pch_lvt_mac,0.5000,0.600,0.000,15,-0.5251,2.887088e+00,1.244673e+09,575.35
pch_lvt_mac,0.5000,0.600,0.000,18,-0.4926,1.692198e+00,9.736567e+08,658.37
pch_lvt_mac,0.5000,0.600,0.000,20,-0.4735,1.177607e+00,8.169514e+08,703.72
pch_lvt_mac,0.5000,0.600,0.000,25,-0.4256,3.998732e-01,4.605896e+08,781.46
pch_lvt_mac,0.5000,0.600,-0.200,5,-0.7666,2.935816e+01,3.187067e+09,137.67
pch_lvt_mac,0.5000,0.600,-0.200,8,-0.6316,1.251811e+01,2.322360e+09,300.36
pch_lvt_mac,0.5000,0.600,-0.200,10,-0.5793,7.843671e+00,1.911936e+09,393.38
pch_lvt_mac,0.5000,0.600,-0.200,12,-0.5412,5.170002e+00,1.597869e+09,474.57
pch_lvt_mac,0.5000,0.600,-0.200,15,-0.4991,2.938816e+00,1.244422e+09,577.30
pch_lvt_mac,0.5000,0.600,-0.200,18,-0.4667,1.723126e+00,9.707886e+08,660.35
pch_lvt_mac,0.5000,0.600,-0.200,20,-0.4475,1.198082e+00,8.114527e+08,705.53
pch_lvt_mac,0.5000,0.600,-0.200,25,-0.3988,3.996204e-01,4.460652e+08,781.45
pch_lvt_mac,0.5000,0.700,0.000,5,-0.7926,2.897719e+01,3.190094e+09,190.68
pch_lvt_mac,0.5000,0.700,0.000,8,-0.6579,1.238040e+01,2.329812e+09,368.51
pch_lvt_mac,0.5000,0.700,0.000,10,-0.6056,7.754824e+00,1.918866e+09,466.88
pch_lvt_mac,0.5000,0.700,0.000,12,-0.5674,5.104496e+00,1.603206e+09,550.99
pch_lvt_mac,0.5000,0.700,0.000,15,-0.5251,2.892319e+00,1.248558e+09,655.10
pch_lvt_mac,0.5000,0.700,0.000,18,-0.4925,1.694942e+00,9.766147e+08,737.01
pch_lvt_mac,0.5000,0.700,0.000,20,-0.4734,1.179354e+00,8.194032e+08,780.53
pch_lvt_mac,0.5000,0.700,0.000,25,-0.4255,4.001990e-01,4.619399e+08,850.27
pch_lvt_mac,0.5000,0.700,-0.200,5,-0.7672,2.952904e+01,3.210827e+09,192.93
pch_lvt_mac,0.5000,0.700,-0.200,8,-0.6317,1.255497e+01,2.331943e+09,370.80
pch_lvt_mac,0.5000,0.700,-0.200,10,-0.5793,7.862492e+00,1.918754e+09,468.98
pch_lvt_mac,0.5000,0.700,-0.200,12,-0.5412,5.180843e+00,1.603114e+09,553.02
pch_lvt_mac,0.5000,0.700,-0.200,15,-0.4991,2.944230e+00,1.248247e+09,657.18
pch_lvt_mac,0.5000,0.700,-0.200,18,-0.4666,1.725875e+00,9.736600e+08,739.19
pch_lvt_mac,0.5000,0.700,-0.200,20,-0.4474,1.199815e+00,8.138066e+08,782.53
pch_lvt_mac,0.5000,0.700,-0.200,25,-0.3988,3.999567e-01,4.472884e+08,850.08
pch_lvt_mac,0.5000,0.800,0.000,5,-0.7929,2.908393e+01,3.205689e+09,242.39
pch_lvt_mac,0.5000,0.800,0.000,8,-0.6579,1.240738e+01,2.337380e+09,431.68
pch_lvt_mac,0.5000,0.800,0.000,10,-0.6056,7.769108e+00,1.924416e+09,533.54
pch_lvt_mac,0.5000,0.800,0.000,12,-0.5673,5.112900e+00,1.607531e+09,619.17
pch_lvt_mac,0.5000,0.800,0.000,15,-0.5250,2.896435e+00,1.251738e+09,723.26
pch_lvt_mac,0.5000,0.800,0.000,18,-0.4925,1.697122e+00,9.790404e+08,803.28
pch_lvt_mac,0.5000,0.800,0.000,20,-0.4734,1.180733e+00,8.214112e+08,844.73
pch_lvt_mac,0.5000,0.800,0.000,25,-0.4254,4.004121e-01,4.630310e+08,906.74
pch_lvt_mac,0.5000,0.800,-0.200,5,-0.7674,2.963602e+01,3.226259e+09,244.55
pch_lvt_mac,0.5000,0.800,-0.200,8,-0.6317,1.258201e+01,2.339391e+09,433.87
pch_lvt_mac,0.5000,0.800,-0.200,10,-0.5793,7.876894e+00,1.924188e+09,535.60
pch_lvt_mac,0.5000,0.800,-0.200,12,-0.5412,5.189280e+00,1.607331e+09,621.24
pch_lvt_mac,0.5000,0.800,-0.200,15,-0.4991,2.948547e+00,1.251348e+09,725.50
pch_lvt_mac,0.5000,0.800,-0.200,18,-0.4666,1.728050e+00,9.759924e+08,805.69
pch_lvt_mac,0.5000,0.800,-0.200,20,-0.4474,1.201175e+00,8.157170e+08,846.93
pch_lvt_mac,0.5000,0.800,-0.200,25,-0.3987,4.001819e-01,4.482658e+08,906.42
pch_lvt_mac,0.5000,0.900,0.000,5,-0.7930,2.915960e+01,3.217418e+09,290.36
pch_lvt_mac,0.5000,0.900,0.000,8,-0.6579,1.242857e+01,2.343490e+09,488.64
pch_lvt_mac,0.5000,0.900,0.000,10,-0.6055,7.780580e+00,1.928920e+09,592.86
pch_lvt_mac,0.5000,0.900,0.000,12,-0.5673,5.119766e+00,1.611059e+09,679.16
pch_lvt_mac,0.5000,0.900,0.000,15,-0.5250,2.899961e+00,1.254362e+09,782.39
pch_lvt_mac,0.5000,0.900,0.000,18,-0.4924,1.698917e+00,9.810430e+08,860.12
pch_lvt_mac,0.5000,0.900,0.000,20,-0.4733,1.181860e+00,8.230701e+08,899.41
pch_lvt_mac,0.5000,0.900,0.000,25,-0.4253,4.005469e-01,4.639237e+08,954.14
pch_lvt_mac,0.5000,0.900,-0.200,5,-0.7676,2.971216e+01,3.237883e+09,292.47
pch_lvt_mac,0.5000,0.900,-0.200,8,-0.6317,1.260326e+01,2.345343e+09,490.80
pch_lvt_mac,0.5000,0.900,-0.200,10,-0.5793,7.888543e+00,1.928570e+09,594.93
pch_lvt_mac,0.5000,0.900,-0.200,12,-0.5411,5.196169e+00,1.610756e+09,681.31
pch_lvt_mac,0.5000,0.900,-0.200,15,-0.4990,2.952130e+00,1.253892e+09,784.82
pch_lvt_mac,0.5000,0.900,-0.200,18,-0.4665,1.729835e+00,9.779150e+08,862.76
pch_lvt_mac,0.5000,0.900,-0.200,20,-0.4473,1.202277e+00,8.172927e+08,901.82
pch_lvt_mac,0.5000,0.900,-0.200,25,-0.3986,4.003297e-01,4.490610e+08,953.72
pch_lvt_mac,0.6000,0.100,0.000,5,-0.6761,7.065026e+00,5.455768e+08,0.71
pch_lvt_mac,0.6000,0.100,0.000,8,-0.5987,4.329865e+00,6.149879e+08,1.44
pch_lvt_mac,0.6000,0.100,0.000,10,-0.5668,3.255315e+00,6.282902e+08,2.19
pch_lvt_mac,0.6000,0.100,0.000,12,-0.5420,2.480504e+00,6.197540e+08,3.26
pch_lvt_mac,0.6000,0.100,0.000,15,-0.5117,1.650600e+00,5.740272e+08,5.81
pch_lvt_mac,0.6000,0.100,0.000,18,-0.4855,1.070648e+00,4.996458e+08,10.03
pch_lvt_mac,0.6000,0.100,0.000,20,-0.4688,7.805921e-01,4.393969e+08,14.08
pch_lvt_mac,0.6000,0.100,0.000,25,-0.4242,2.853679e-01,2.663896e+08,29.50
pch_lvt_mac,0.6000,0.100,-0.200,5,-0.6506,7.289413e+00,5.616574e+08,0.71
pch_lvt_mac,0.6000,0.100,-0.200,8,-0.5734,4.471009e+00,6.311455e+08,1.47
pch_lvt_mac,0.6000,0.100,-0.200,10,-0.5415,3.361954e+00,6.427898e+08,2.24
pch_lvt_mac,0.6000,0.100,-0.200,12,-0.5167,2.560808e+00,6.318293e+08,3.36
pch_lvt_mac,0.6000,0.100,-0.200,15,-0.4862,1.700826e+00,5.817339e+08,6.03
pch_lvt_mac,0.6000,0.100,-0.200,18,-0.4598,1.099590e+00,5.027299e+08,10.46
pch_lvt_mac,0.6000,0.100,-0.200,20,-0.4429,7.993410e-01,4.394576e+08,14.71
pch_lvt_mac,0.6000,0.100,-0.200,25,-0.3975,2.863013e-01,2.591210e+08,30.82
pch_lvt_mac,0.6000,0.200,0.000,5,-0.7261,1.354533e+01,1.136090e+09,2.37
pch_lvt_mac,0.6000,0.200,0.000,8,-0.6404,7.843544e+00,1.182894e+09,8.68
pch_lvt_mac,0.6000,0.200,0.000,10,-0.5985,5.390186e+00,1.081593e+09,19.99
pch_lvt_mac,0.6000,0.200,0.000,12,-0.5642,3.697638e+00,9.474072e+08,39.41
pch_lvt_mac,0.6000,0.200,0.000,15,-0.5239,2.153766e+00,7.600821e+08,80.42
pch_lvt_mac,0.6000,0.200,0.000,18,-0.4922,1.278805e+00,6.022997e+08,129.55
pch_lvt_mac,0.6000,0.200,0.000,20,-0.4735,8.959433e-01,5.081203e+08,164.69
pch_lvt_mac,0.6000,0.200,0.000,25,-0.4263,3.093989e-01,2.894775e+08,255.95
pch_lvt_mac,0.6000,0.200,-0.200,5,-0.7016,1.396598e+01,1.165766e+09,2.43
pch_lvt_mac,0.6000,0.200,-0.200,8,-0.6150,8.038334e+00,1.200292e+09,9.15
pch_lvt_mac,0.6000,0.200,-0.200,10,-0.5727,5.497842e+00,1.089983e+09,21.19
pch_lvt_mac,0.6000,0.200,-0.200,12,-0.5381,3.765224e+00,9.513461e+08,41.41
pch_lvt_mac,0.6000,0.200,-0.200,15,-0.4979,2.194281e+00,7.613168e+08,83.20
pch_lvt_mac,0.6000,0.200,-0.200,18,-0.4662,1.302457e+00,6.011936e+08,132.73
pch_lvt_mac,0.6000,0.200,-0.200,20,-0.4474,9.116739e-01,5.051942e+08,168.08
pch_lvt_mac,0.6000,0.200,-0.200,25,-0.3995,3.091615e-01,2.807765e+08,259.76
pch_lvt_mac,0.6000,0.300,0.000,5,-0.7673,1.883457e+01,1.662871e+09,8.06
pch_lvt_mac,0.6000,0.300,0.000,8,-0.6551,9.189337e+00,1.418902e+09,53.60
pch_lvt_mac,0.6000,0.300,0.000,10,-0.6043,5.835274e+00,1.189103e+09,110.52
pch_lvt_mac,0.6000,0.300,0.000,12,-0.5666,3.863380e+00,1.000371e+09,174.78
pch_lvt_mac,0.6000,0.300,0.000,15,-0.5248,2.203672e+00,7.834670e+08,271.98
pch_lvt_mac,0.6000,0.300,0.000,18,-0.4926,1.298989e+00,6.149906e+08,364.43
pch_lvt_mac,0.6000,0.300,0.000,20,-0.4737,9.075083e-01,5.169946e+08,422.35
pch_lvt_mac,0.6000,0.300,0.000,25,-0.4264,3.122242e-01,2.930245e+08,550.34
pch_lvt_mac,0.6000,0.300,-0.200,5,-0.7429,1.935125e+01,1.693861e+09,8.47
pch_lvt_mac,0.6000,0.300,-0.200,8,-0.6289,9.337124e+00,1.424530e+09,56.46
pch_lvt_mac,0.6000,0.300,-0.200,10,-0.5780,5.920846e+00,1.190691e+09,114.36
pch_lvt_mac,0.6000,0.300,-0.200,12,-0.5404,3.921397e+00,1.001085e+09,178.78
pch_lvt_mac,0.6000,0.300,-0.200,15,-0.4987,2.243310e+00,7.836680e+08,275.72
pch_lvt_mac,0.6000,0.300,-0.200,18,-0.4666,1.322494e+00,6.134121e+08,367.89
pch_lvt_mac,0.6000,0.300,-0.200,20,-0.4476,9.232060e-01,5.137531e+08,425.64
pch_lvt_mac,0.6000,0.300,-0.200,25,-0.3996,3.118907e-01,2.841345e+08,552.99
pch_lvt_mac,0.6000,0.400,0.000,5,-0.7882,2.162440e+01,1.952120e+09,32.12
pch_lvt_mac,0.6000,0.400,0.000,8,-0.6574,9.442936e+00,1.469611e+09,158.32
pch_lvt_mac,0.6000,0.400,0.000,10,-0.6051,5.914836e+00,1.211469e+09,254.89
pch_lvt_mac,0.6000,0.400,0.000,12,-0.5670,3.898514e+00,1.013000e+09,347.12
pch_lvt_mac,0.6000,0.400,0.000,15,-0.5249,2.217038e+00,7.902927e+08,472.90
pch_lvt_mac,0.6000,0.400,0.000,18,-0.4927,1.305262e+00,6.192949e+08,583.23
pch_lvt_mac,0.6000,0.400,0.000,20,-0.4738,9.113760e-01,5.202540e+08,648.38
pch_lvt_mac,0.6000,0.400,0.000,25,-0.4264,3.132143e-01,2.945602e+08,778.97
pch_lvt_mac,0.6000,0.400,-0.200,5,-0.7631,2.209222e+01,1.973051e+09,33.97
pch_lvt_mac,0.6000,0.400,-0.200,8,-0.6310,9.576197e+00,1.471869e+09,162.51
pch_lvt_mac,0.6000,0.400,-0.200,10,-0.5787,5.998218e+00,1.211882e+09,259.02
pch_lvt_mac,0.6000,0.400,-0.200,12,-0.5407,3.956046e+00,1.013198e+09,350.88
pch_lvt_mac,0.6000,0.400,-0.200,15,-0.4988,2.256677e+00,7.903130e+08,476.10
pch_lvt_mac,0.6000,0.400,-0.200,18,-0.4666,1.328793e+00,6.176271e+08,586.13
pch_lvt_mac,0.6000,0.400,-0.200,20,-0.4477,9.270900e-01,5.169466e+08,651.05
pch_lvt_mac,0.6000,0.400,-0.200,25,-0.3995,3.128647e-01,2.856067e+08,780.36
pch_lvt_mac,0.6000,0.500,0.000,5,-0.7937,2.243641e+01,2.043455e+09,90.96
pch_lvt_mac,0.6000,0.500,0.000,8,-0.6579,9.517408e+00,1.485588e+09,279.31
pch_lvt_mac,0.6000,0.500,0.000,10,-0.6053,5.945202e+00,1.220101e+09,397.07
pch_lvt_mac,0.6000,0.500,0.000,12,-0.5671,3.913653e+00,1.018607e+09,503.32
pch_lvt_mac,0.6000,0.500,0.000,15,-0.5249,2.223681e+00,7.938227e+08,642.09
pch_lvt_mac,0.6000,0.500,0.000,18,-0.4927,1.308572e+00,6.217674e+08,758.56
pch_lvt_mac,0.6000,0.500,0.000,20,-0.4737,9.134731e-01,5.222360e+08,824.64
pch_lvt_mac,0.6000,0.500,0.000,25,-0.4263,3.137237e-01,2.956141e+08,946.96
pch_lvt_mac,0.6000,0.500,-0.200,5,-0.7682,2.287207e+01,2.058971e+09,94.11
pch_lvt_mac,0.6000,0.500,-0.200,8,-0.6315,9.649275e+00,1.487111e+09,283.29
pch_lvt_mac,0.6000,0.500,-0.200,10,-0.5789,6.027619e+00,1.220208e+09,400.68
pch_lvt_mac,0.6000,0.500,-0.200,12,-0.5408,3.971157e+00,1.018687e+09,506.55
pch_lvt_mac,0.6000,0.500,-0.200,15,-0.4989,2.263359e+00,7.938104e+08,644.91
pch_lvt_mac,0.6000,0.500,-0.200,18,-0.4666,1.332124e+00,6.200825e+08,761.25
pch_lvt_mac,0.6000,0.500,-0.200,20,-0.4476,9.291927e-01,5.189089e+08,827.11
pch_lvt_mac,0.6000,0.500,-0.200,25,-0.3995,3.133719e-01,2.866126e+08,947.58
pch_lvt_mac,0.6000,0.600,0.000,5,-0.7951,2.268912e+01,2.073840e+09,167.76
pch_lvt_mac,0.6000,0.600,0.000,8,-0.6581,9.553451e+00,1.493435e+09,392.46
pch_lvt_mac,0.6000,0.600,0.000,10,-0.6053,5.961972e+00,1.225044e+09,522.49
pch_lvt_mac,0.6000,0.600,0.000,12,-0.5671,3.922724e+00,1.022174e+09,636.42
pch_lvt_mac,0.6000,0.600,0.000,15,-0.5249,2.227969e+00,7.963146e+08,781.18
pch_lvt_mac,0.6000,0.600,0.000,18,-0.4926,1.310756e+00,6.236238e+08,898.81
pch_lvt_mac,0.6000,0.600,0.000,20,-0.4737,9.148678e-01,5.237668e+08,963.39
pch_lvt_mac,0.6000,0.600,0.000,25,-0.4263,3.140291e-01,2.964621e+08,1074.43
pch_lvt_mac,0.6000,0.600,-0.200,5,-0.7696,2.311874e+01,2.087903e+09,171.07
pch_lvt_mac,0.6000,0.600,-0.200,8,-0.6317,9.685098e+00,1.494757e+09,396.00
pch_lvt_mac,0.6000,0.600,-0.200,10,-0.5789,6.044146e+00,1.225072e+09,525.67
pch_lvt_mac,0.6000,0.600,-0.200,12,-0.5408,3.980250e+00,1.022226e+09,639.35
pch_lvt_mac,0.6000,0.600,-0.200,15,-0.4989,2.267679e+00,7.962883e+08,783.92
pch_lvt_mac,0.6000,0.600,-0.200,18,-0.4666,1.334317e+00,6.219153e+08,901.57
pch_lvt_mac,0.6000,0.600,-0.200,20,-0.4476,9.305846e-01,5.204066e+08,965.92
pch_lvt_mac,0.6000,0.600,-0.200,25,-0.3994,3.136795e-01,2.873997e+08,1074.59
pch_lvt_mac,0.6000,0.700,0.000,5,-0.7957,2.280673e+01,2.088035e+09,245.50
pch_lvt_mac,0.6000,0.700,0.000,8,-0.6581,9.575974e+00,1.498578e+09,493.79
pch_lvt_mac,0.6000,0.700,0.000,10,-0.6053,5.973224e+00,1.228629e+09,631.71
pch_lvt_mac,0.6000,0.700,0.000,12,-0.5671,3.929098e+00,1.024909e+09,750.04
pch_lvt_mac,0.6000,0.700,0.000,15,-0.5249,2.231116e+00,7.983042e+08,897.18
pch_lvt_mac,0.6000,0.700,0.000,18,-0.4926,1.312367e+00,6.251278e+08,1013.54
pch_lvt_mac,0.6000,0.700,0.000,20,-0.4737,9.158958e-01,5.250112e+08,1075.61
pch_lvt_mac,0.6000,0.700,0.000,25,-0.4262,3.142239e-01,2.971449e+08,1174.87
pch_lvt_mac,0.6000,0.700,-0.200,5,-0.7701,2.323392e+01,2.101667e+09,248.63
pch_lvt_mac,0.6000,0.700,-0.200,8,-0.6318,9.707613e+00,1.499837e+09,497.01
pch_lvt_mac,0.6000,0.700,-0.200,10,-0.5790,6.055367e+00,1.228614e+09,634.63
pch_lvt_mac,0.6000,0.700,-0.200,12,-0.5408,3.986648e+00,1.024923e+09,752.85
pch_lvt_mac,0.6000,0.700,-0.200,15,-0.4988,2.270847e+00,7.982390e+08,900.01
pch_lvt_mac,0.6000,0.700,-0.200,18,-0.4666,1.335930e+00,6.233741e+08,1016.52
pch_lvt_mac,0.6000,0.700,-0.200,20,-0.4476,9.316044e-01,5.216007e+08,1078.34
pch_lvt_mac,0.6000,0.700,-0.200,25,-0.3994,3.138783e-01,2.880187e+08,1174.73
pch_lvt_mac,0.6000,0.800,0.000,5,-0.7959,2.287631e+01,2.096716e+09,318.89
pch_lvt_mac,0.6000,0.800,0.000,8,-0.6581,9.592088e+00,1.502513e+09,584.32
pch_lvt_mac,0.6000,0.800,0.000,10,-0.6053,5.981612e+00,1.231471e+09,727.52
pch_lvt_mac,0.6000,0.800,0.000,12,-0.5670,3.933987e+00,1.027104e+09,848.27
pch_lvt_mac,0.6000,0.800,0.000,15,-0.5249,2.233598e+00,7.999150e+08,995.68
pch_lvt_mac,0.6000,0.800,0.000,18,-0.4926,1.313634e+00,6.263467e+08,1109.53
pch_lvt_mac,0.6000,0.800,0.000,20,-0.4736,9.166999e-01,5.260186e+08,1168.65
pch_lvt_mac,0.6000,0.800,0.000,25,-0.4261,3.143496e-01,2.976897e+08,1256.48
pch_lvt_mac,0.6000,0.800,-0.200,5,-0.7704,2.330361e+01,2.110238e+09,321.85
pch_lvt_mac,0.6000,0.800,-0.200,8,-0.6318,9.723760e+00,1.503704e+09,587.34
pch_lvt_mac,0.6000,0.800,-0.200,10,-0.5790,6.063805e+00,1.231391e+09,730.32
pch_lvt_mac,0.6000,0.800,-0.200,12,-0.5408,3.991555e+00,1.027061e+09,851.08
pch_lvt_mac,0.6000,0.800,-0.200,15,-0.4988,2.273343e+00,7.998002e+08,998.69
pch_lvt_mac,0.6000,0.800,-0.200,18,-0.4665,1.337193e+00,6.245447e+08,1112.78
pch_lvt_mac,0.6000,0.800,-0.200,20,-0.4475,9.323967e-01,5.225584e+08,1171.62
pch_lvt_mac,0.6000,0.800,-0.200,25,-0.3993,3.140091e-01,2.885069e+08,1256.12
pch_lvt_mac,0.6000,0.900,0.000,5,-0.7961,2.292409e+01,2.103062e+09,387.13
pch_lvt_mac,0.6000,0.900,0.000,8,-0.6581,9.604564e+00,1.505646e+09,665.71
pch_lvt_mac,0.6000,0.900,0.000,10,-0.6053,5.988272e+00,1.233749e+09,812.42
pch_lvt_mac,0.6000,0.900,0.000,12,-0.5670,3.937943e+00,1.028876e+09,934.28
pch_lvt_mac,0.6000,0.900,0.000,15,-0.5248,2.235646e+00,8.012259e+08,1080.66
pch_lvt_mac,0.6000,0.900,0.000,18,-0.4925,1.314671e+00,6.273427e+08,1191.32
pch_lvt_mac,0.6000,0.900,0.000,20,-0.4736,9.173529e-01,5.268423e+08,1247.35
pch_lvt_mac,0.6000,0.900,0.000,25,-0.4261,3.144280e-01,2.981301e+08,1324.41
pch_lvt_mac,0.6000,0.900,-0.200,5,-0.7705,2.335167e+01,2.116521e+09,389.97
pch_lvt_mac,0.6000,0.900,-0.200,8,-0.6318,9.736274e+00,1.506752e+09,668.60
pch_lvt_mac,0.6000,0.900,-0.200,10,-0.5789,6.070554e+00,1.233604e+09,815.17
pch_lvt_mac,0.6000,0.900,-0.200,12,-0.5407,3.995523e+00,1.028777e+09,937.17
pch_lvt_mac,0.6000,0.900,-0.200,15,-0.4988,2.275399e+00,8.010676e+08,1083.89
pch_lvt_mac,0.6000,0.900,-0.200,18,-0.4665,1.338223e+00,6.254997e+08,1194.87
pch_lvt_mac,0.6000,0.900,-0.200,20,-0.4475,9.330354e-01,5.233402e+08,1250.58
pch_lvt_mac,0.6000,0.900,-0.200,25,-0.3992,3.140931e-01,2.888992e+08,1323.89
pch_lvt_mac,0.9000,0.100,0.000,5,-0.6763,4.131284e+00,2.130813e+08,0.71
pch_lvt_mac,0.9000,0.100,0.000,8,-0.5979,2.517148e+00,2.381576e+08,1.45
