model,L_um,Vds,Vbs,gm_id,Vgs,Id_W_A_per_m,ft_Hz,gain_V_V
pch_18_mac,0.5000,1.000,-0.300,20,-0.5665,5.954529e-01,9.513021e+08,194.43
pch_18_mac,0.5000,1.000,-0.300,25,-0.5162,1.910382e-01,4.852873e+08,196.49
pch_18_mac,0.5000,1.200,0.000,5,-0.8171,1.141901e+01,2.811084e+09,93.91
pch_18_mac,0.5000,1.200,0.000,8,-0.6802,4.837532e+00,2.084165e+09,133.21
pch_18_mac,0.5000,1.200,0.000,10,-0.6336,3.193231e+00,1.829420e+09,153.29
pch_18_mac,0.5000,1.200,0.000,12,-0.6010,2.234912e+00,1.635745e+09,170.12
pch_18_mac,0.5000,1.200,0.000,15,-0.5650,1.379459e+00,1.380300e+09,189.96
pch_18_mac,0.5000,1.200,0.000,18,-0.5357,8.529428e-01,1.125747e+09,203.63
pch_18_mac,0.5000,1.200,0.000,20,-0.5174,6.022936e-01,9.475309e+08,209.12
pch_18_mac,0.5000,1.200,0.000,25,-0.4629,1.754230e-01,4.417796e+08,206.19
pch_18_mac,0.5000,1.200,-0.300,5,-0.8664,1.133441e+01,2.808579e+09,93.80
pch_18_mac,0.5000,1.200,-0.300,8,-0.7287,4.776340e+00,2.073180e+09,133.09
pch_18_mac,0.5000,1.200,-0.300,10,-0.6814,3.132415e+00,1.814113e+09,153.04
pch_18_mac,0.5000,1.200,-0.300,12,-0.6486,2.187784e+00,1.621901e+09,169.73
pch_18_mac,0.5000,1.200,-0.300,15,-0.6125,1.348912e+00,1.374505e+09,189.55
pch_18_mac,0.5000,1.200,-0.300,18,-0.5836,8.393666e-01,1.132072e+09,203.44
pch_18_mac,0.5000,1.200,-0.300,20,-0.5657,5.983494e-01,9.631563e+08,209.29
pch_18_mac,0.5000,1.200,-0.300,25,-0.5149,1.896575e-01,4.874182e+08,209.13
pch_18_mac,0.5000,1.400,0.000,5,-0.8167,1.151177e+01,2.843789e+09,106.19
pch_18_mac,0.5000,1.400,0.000,8,-0.6797,4.873235e+00,2.106218e+09,146.54
pch_18_mac,0.5000,1.400,0.000,10,-0.6331,3.215927e+00,1.848918e+09,166.98
pch_18_mac,0.5000,1.400,0.000,12,-0.6005,2.249819e+00,1.653369e+09,184.01
pch_18_mac,0.5000,1.400,0.000,15,-0.5644,1.388328e+00,1.395121e+09,203.81
pch_18_mac,0.5000,1.400,0.000,18,-0.5350,8.572462e-01,1.137028e+09,217.06
pch_18_mac,0.5000,1.400,0.000,20,-0.5166,6.043935e-01,9.559118e+08,222.03
pch_18_mac,0.5000,1.400,0.000,25,-0.4616,1.733233e-01,4.412922e+08,217.00
pch_18_mac,0.5000,1.400,-0.300,5,-0.8660,1.142691e+01,2.842618e+09,106.05
pch_18_mac,0.5000,1.400,-0.300,8,-0.7282,4.811925e+00,2.095786e+09,146.33
pch_18_mac,0.5000,1.400,-0.300,10,-0.6809,3.154026e+00,1.833923e+09,166.60
pch_18_mac,0.5000,1.400,-0.300,12,-0.6481,2.203999e+00,1.640028e+09,183.43
pch_18_mac,0.5000,1.400,-0.300,15,-0.6119,1.357212e+00,1.389872e+09,203.23
pch_18_mac,0.5000,1.400,-0.300,18,-0.5830,8.434903e-01,1.144174e+09,216.74
pch_18_mac,0.5000,1.400,-0.300,20,-0.5650,6.005310e-01,9.725628e+08,222.12
pch_18_mac,0.5000,1.400,-0.300,25,-0.5137,1.881082e-01,4.884059e+08,220.10
pch_18_mac,0.5000,1.600,0.000,5,-0.8162,1.158893e+01,2.869550e+09,117.32
pch_18_mac,0.5000,1.600,0.000,8,-0.6792,4.904796e+00,2.124585e+09,158.43
pch_18_mac,0.5000,1.600,0.000,10,-0.6325,3.235537e+00,1.865369e+09,179.12
pch_18_mac,0.5000,1.600,0.000,12,-0.5999,2.263054e+00,1.668417e+09,196.27
pch_18_mac,0.5000,1.600,0.000,15,-0.5638,1.395955e+00,1.407823e+09,215.98
pch_18_mac,0.5000,1.600,0.000,18,-0.5344,8.607848e-01,1.146614e+09,228.83
pch_18_mac,0.5000,1.600,0.000,20,-0.5158,6.059551e-01,9.628799e+08,233.35
pch_18_mac,0.5000,1.600,0.000,25,-0.4603,1.711390e-01,4.403047e+08,226.54
pch_18_mac,0.5000,1.600,-0.300,5,-0.8656,1.150378e+01,2.869145e+09,117.15
pch_18_mac,0.5000,1.600,-0.300,8,-0.7277,4.842562e+00,2.114368e+09,158.13
pch_18_mac,0.5000,1.600,-0.300,10,-0.6803,3.172595e+00,1.850498e+09,178.62
pch_18_mac,0.5000,1.600,-0.300,12,-0.6476,2.218206e+00,1.655399e+09,195.53
pch_18_mac,0.5000,1.600,-0.300,15,-0.6113,1.364297e+00,1.402982e+09,215.26
pch_18_mac,0.5000,1.600,-0.300,18,-0.5823,8.468635e-01,1.154448e+09,228.41
pch_18_mac,0.5000,1.600,-0.300,20,-0.5643,6.021801e-01,9.804240e+08,233.38
pch_18_mac,0.5000,1.600,-0.300,25,-0.5125,1.864498e-01,4.887331e+08,229.78
pch_18_mac,0.5000,1.800,0.000,5,-0.8157,1.165502e+01,2.890856e+09,127.47
pch_18_mac,0.5000,1.800,0.000,8,-0.6786,4.932654e+00,2.140419e+09,169.11
pch_18_mac,0.5000,1.800,0.000,10,-0.6320,3.252822e+00,1.879741e+09,189.97
pch_18_mac,0.5000,1.800,0.000,12,-0.5994,2.276495e+00,1.681784e+09,207.18
pch_18_mac,0.5000,1.800,0.000,15,-0.5632,1.402624e+00,1.419061e+09,226.80
pch_18_mac,0.5000,1.800,0.000,18,-0.5337,8.637301e-01,1.155027e+09,239.29
pch_18_mac,0.5000,1.800,0.000,20,-0.5151,6.070987e-01,9.688778e+08,243.39
pch_18_mac,0.5000,1.800,0.000,25,-0.4589,1.692389e-01,4.387584e+08,235.02
pch_18_mac,0.5000,1.800,-0.300,5,-0.8651,1.156955e+01,2.890919e+09,127.28
pch_18_mac,0.5000,1.800,-0.300,8,-0.7271,4.869519e+00,2.130287e+09,168.74
pch_18_mac,0.5000,1.800,-0.300,10,-0.6798,3.189955e+00,1.865006e+09,189.36
pch_18_mac,0.5000,1.800,-0.300,12,-0.6470,2.230879e+00,1.668902e+09,206.31
pch_18_mac,0.5000,1.800,-0.300,15,-0.6108,1.370446e+00,1.414557e+09,225.96
pch_18_mac,0.5000,1.800,-0.300,18,-0.5816,8.496541e-01,1.163476e+09,238.79
pch_18_mac,0.5000,1.800,-0.300,20,-0.5635,6.034152e-01,9.872385e+08,243.40
pch_18_mac,0.5000,1.800,-0.300,25,-0.5113,1.847199e-01,4.886640e+08,238.46
pch_18_mac,0.7200,0.100,0.000,5,-0.7020,2.254512e+00,3.796366e+08,0.68
pch_18_mac,0.7200,0.100,0.000,8,-0.6256,1.393923e+00,4.352368e+08,1.31
pch_18_mac,0.7200,0.100,0.000,10,-0.5967,1.076844e+00,4.519724e+08,1.88
pch_18_mac,0.7200,0.100,0.000,12,-0.5750,8.489764e-01,4.551960e+08,2.63
pch_18_mac,0.7200,0.100,0.000,15,-0.5488,5.975913e-01,4.377305e+08,4.25
pch_18_mac,0.7200,0.100,0.000,18,-0.5261,4.112924e-01,3.939726e+08,6.91
pch_18_mac,0.7200,0.100,0.000,20,-0.5110,3.087262e-01,3.513109e+08,9.55
pch_18_mac,0.7200,0.100,0.000,25,-0.4638,1.059592e-01,1.899423e+08,22.07
pch_18_mac,0.7200,0.100,-0.300,5,-0.7505,2.184752e+00,3.692795e+08,0.67
pch_18_mac,0.7200,0.100,-0.300,8,-0.6734,1.344673e+00,4.246700e+08,1.29
pch_18_mac,0.7200,0.100,-0.300,10,-0.6443,1.037582e+00,4.421324e+08,1.85
pch_18_mac,0.7200,0.100,-0.300,12,-0.6225,8.174244e-01,4.469189e+08,2.57
pch_18_mac,0.7200,0.100,-0.300,15,-0.5966,5.777671e-01,4.324134e+08,4.14
pch_18_mac,0.7200,0.100,-0.300,18,-0.5743,3.999772e-01,3.935742e+08,6.64
pch_18_mac,0.7200,0.100,-0.300,20,-0.5597,3.025596e-01,3.548879e+08,9.09
pch_18_mac,0.7200,0.100,-0.300,25,-0.5156,1.118979e-01,2.061482e+08,20.59
pch_18_mac,0.7200,0.200,0.000,5,-0.7474,4.341437e+00,7.603435e+08,2.13
pch_18_mac,0.7200,0.200,0.000,8,-0.6622,2.534005e+00,7.805969e+08,6.60
pch_18_mac,0.7200,0.200,0.000,10,-0.6264,1.840174e+00,7.507515e+08,13.16
pch_18_mac,0.7200,0.200,0.000,12,-0.5982,1.350203e+00,7.015218e+08,23.41
pch_18_mac,0.7200,0.200,0.000,15,-0.5645,8.595837e-01,6.100924e+08,44.02
pch_18_mac,0.7200,0.200,0.000,18,-0.5363,5.412590e-01,5.066800e+08,67.10
pch_18_mac,0.7200,0.200,0.000,20,-0.5187,3.868026e-01,4.318730e+08,82.33
pch_18_mac,0.7200,0.200,0.000,25,-0.4675,1.214081e-01,2.155427e+08,114.99
pch_18_mac,0.7200,0.200,-0.300,5,-0.7951,4.219086e+00,7.442442e+08,2.08
pch_18_mac,0.7200,0.200,-0.300,8,-0.7099,2.461707e+00,7.672586e+08,6.29
pch_18_mac,0.7200,0.200,-0.300,10,-0.6744,1.790973e+00,7.401438e+08,12.54
pch_18_mac,0.7200,0.200,-0.300,12,-0.6462,1.316057e+00,6.938818e+08,22.47
pch_18_mac,0.7200,0.200,-0.300,15,-0.6126,8.386410e-01,6.073707e+08,42.83
pch_18_mac,0.7200,0.200,-0.300,18,-0.5849,5.316420e-01,5.094525e+08,66.02
pch_18_mac,0.7200,0.200,-0.300,20,-0.5676,3.831245e-01,4.386581e+08,81.43
pch_18_mac,0.7200,0.200,-0.300,25,-0.5196,1.288753e-01,2.351741e+08,115.11
pch_18_mac,0.7200,0.300,0.000,5,-0.7881,6.140362e+00,1.074631e+09,6.49
pch_18_mac,0.7200,0.300,0.000,8,-0.6783,3.057203e+00,9.329527e+08,32.18
pch_18_mac,0.7200,0.300,0.000,10,-0.6335,2.049381e+00,8.320287e+08,55.60
pch_18_mac,0.7200,0.300,0.000,12,-0.6014,1.441884e+00,7.481344e+08,77.17
pch_18_mac,0.7200,0.300,0.000,15,-0.5657,8.934860e-01,6.346822e+08,105.11
pch_18_mac,0.7200,0.300,0.000,18,-0.5368,5.559074e-01,5.214669e+08,128.36
pch_18_mac,0.7200,0.300,0.000,20,-0.5189,3.953510e-01,4.425477e+08,141.28
pch_18_mac,0.7200,0.300,0.000,25,-0.4672,1.227597e-01,2.188095e+08,161.67
pch_18_mac,0.7200,0.300,-0.300,5,-0.8357,5.997170e+00,1.058349e+09,6.14
pch_18_mac,0.7200,0.300,-0.300,8,-0.7272,3.006613e+00,9.261116e+08,30.85
pch_18_mac,0.7200,0.300,-0.300,10,-0.6820,2.008231e+00,8.253197e+08,54.67
pch_18_mac,0.7200,0.300,-0.300,12,-0.6497,1.408894e+00,7.423357e+08,76.77
pch_18_mac,0.7200,0.300,-0.300,15,-0.6139,8.735348e-01,6.325625e+08,105.29
pch_18_mac,0.7200,0.300,-0.300,18,-0.5854,5.465518e-01,5.245905e+08,128.98
pch_18_mac,0.7200,0.300,-0.300,20,-0.5679,3.918379e-01,4.496700e+08,142.20
pch_18_mac,0.7200,0.300,-0.300,25,-0.5193,1.304898e-01,2.389418e+08,164.19
pch_18_mac,0.7200,0.400,0.000,5,-0.8111,7.207455e+00,1.258535e+09,21.11
pch_18_mac,0.7200,0.400,0.000,8,-0.6809,3.171766e+00,9.685057e+08,67.90
pch_18_mac,0.7200,0.400,0.000,10,-0.6343,2.094016e+00,8.510349e+08,92.57
pch_18_mac,0.7200,0.400,0.000,12,-0.6017,1.465202e+00,7.612518e+08,113.52
pch_18_mac,0.7200,0.400,0.000,15,-0.5657,9.044990e-01,6.437452e+08,139.91
pch_18_mac,0.7200,0.400,0.000,18,-0.5367,5.615793e-01,5.280274e+08,161.11
pch_18_mac,0.7200,0.400,0.000,20,-0.5187,3.988817e-01,4.476770e+08,172.29
pch_18_mac,0.7200,0.400,0.000,25,-0.4667,1.229724e-01,2.203038e+08,186.18
pch_18_mac,0.7200,0.400,-0.300,5,-0.8601,7.103643e+00,1.251075e+09,19.82
pch_18_mac,0.7200,0.400,-0.300,8,-0.7300,3.126046e+00,9.637621e+08,67.41
pch_18_mac,0.7200,0.400,-0.300,10,-0.6829,2.054098e+00,8.447676e+08,92.68
pch_18_mac,0.7200,0.400,-0.300,12,-0.6499,1.431473e+00,7.554234e+08,113.98
pch_18_mac,0.7200,0.400,-0.300,15,-0.6139,8.843836e-01,6.415359e+08,140.67
pch_18_mac,0.7200,0.400,-0.300,18,-0.5853,5.521453e-01,5.311073e+08,162.16
pch_18_mac,0.7200,0.400,-0.300,20,-0.5677,3.953733e-01,4.548164e+08,173.61
pch_18_mac,0.7200,0.400,-0.300,25,-0.5189,1.309044e-01,2.406880e+08,189.41
pch_18_mac,0.7200,0.500,0.000,5,-0.8176,7.562816e+00,1.321182e+09,44.16
pch_18_mac,0.7200,0.500,0.000,8,-0.6813,3.215200e+00,9.827671e+08,92.36
pch_18_mac,0.7200,0.500,0.000,10,-0.6344,2.115590e+00,8.610530e+08,116.67
pch_18_mac,0.7200,0.500,0.000,12,-0.6017,1.478176e+00,7.694016e+08,137.50
pch_18_mac,0.7200,0.500,0.000,15,-0.5655,9.114498e-01,6.502287e+08,163.55
pch_18_mac,0.7200,0.500,0.000,18,-0.5365,5.653007e-01,5.331294e+08,183.90
pch_18_mac,0.7200,0.500,0.000,20,-0.5184,4.011878e-01,4.518232e+08,194.16
pch_18_mac,0.7200,0.500,0.000,25,-0.4661,1.228489e-01,2.215521e+08,203.90
pch_18_mac,0.7200,0.500,-0.300,5,-0.8673,7.489493e+00,1.319270e+09,43.12
pch_18_mac,0.7200,0.500,-0.300,8,-0.7305,3.170164e+00,9.781946e+08,92.47
pch_18_mac,0.7200,0.500,-0.300,10,-0.6830,2.075484e+00,8.546166e+08,117.09
pch_18_mac,0.7200,0.500,-0.300,12,-0.6499,1.444277e+00,7.633174e+08,138.09
pch_18_mac,0.7200,0.500,-0.300,15,-0.6138,8.911229e-01,6.477654e+08,164.30
pch_18_mac,0.7200,0.500,-0.300,18,-0.5850,5.557874e-01,5.360311e+08,184.91
pch_18_mac,0.7200,0.500,-0.300,20,-0.5674,3.976870e-01,4.588613e+08,195.45
pch_18_mac,0.7200,0.500,-0.300,25,-0.5183,1.309713e-01,2.421321e+08,207.43
pch_18_mac,0.7200,0.600,0.000,5,-0.8191,7.694457e+00,1.345648e+09,62.73
pch_18_mac,0.7200,0.600,0.000,8,-0.6814,3.242057e+00,9.924429e+08,110.68
pch_18_mac,0.7200,0.600,0.000,10,-0.6343,2.130648e+00,8.689435e+08,135.35
pch_18_mac,0.7200,0.600,0.000,12,-0.6015,1.487656e+00,7.763679e+08,156.46
pch_18_mac,0.7200,0.600,0.000,15,-0.5654,9.167564e-01,6.561689e+08,182.57
pch_18_mac,0.7200,0.600,0.000,18,-0.5362,5.681408e-01,5.379860e+08,202.42
pch_18_mac,0.7200,0.600,0.000,20,-0.5182,4.029094e-01,4.558319e+08,212.00
pch_18_mac,0.7200,0.600,0.000,25,-0.4655,1.225564e-01,2.227580e+08,218.48
pch_18_mac,0.7200,0.600,-0.300,5,-0.8690,7.627256e+00,1.344937e+09,62.28
pch_18_mac,0.7200,0.600,-0.300,8,-0.7305,3.196904e+00,9.876212e+08,110.96
pch_18_mac,0.7200,0.600,-0.300,10,-0.6829,2.090219e+00,8.621240e+08,135.79
pch_18_mac,0.7200,0.600,-0.300,12,-0.6498,1.453815e+00,7.699039e+08,156.98
pch_18_mac,0.7200,0.600,-0.300,15,-0.6136,8.962386e-01,6.533868e+08,183.18
pch_18_mac,0.7200,0.600,-0.300,18,-0.5848,5.585633e-01,5.407111e+08,203.29
pch_18_mac,0.7200,0.600,-0.300,20,-0.5671,3.994255e-01,4.628107e+08,213.19
pch_18_mac,0.7200,0.600,-0.300,25,-0.5178,1.308631e-01,2.436455e+08,222.20
pch_18_mac,0.7200,0.700,0.000,5,-0.8197,7.770838e+00,1.360582e+09,77.33
pch_18_mac,0.7200,0.700,0.000,8,-0.6813,3.262172e+00,1.000832e+09,126.12
pch_18_mac,0.7200,0.700,0.000,10,-0.6342,2.142554e+00,8.762868e+08,151.32
pch_18_mac,0.7200,0.700,0.000,12,-0.6013,1.495285e+00,7.830268e+08,172.77
pch_18_mac,0.7200,0.700,0.000,15,-0.5651,9.211110e-01,6.618979e+08,198.99
pch_18_mac,0.7200,0.700,0.000,18,-0.5360,5.704444e-01,5.426341e+08,218.44
pch_18_mac,0.7200,0.700,0.000,20,-0.5179,4.042667e-01,4.596220e+08,227.43
pch_18_mac,0.7200,0.700,0.000,25,-0.4649,1.221596e-01,2.237615e+08,231.11
pch_18_mac,0.7200,0.700,-0.300,5,-0.8696,7.704927e+00,1.359961e+09,77.14
pch_18_mac,0.7200,0.700,-0.300,8,-0.7305,3.216774e+00,9.955833e+08,126.41
pch_18_mac,0.7200,0.700,-0.300,10,-0.6828,2.101804e+00,8.690656e+08,151.68
pch_18_mac,0.7200,0.700,-0.300,12,-0.6496,1.461618e+00,7.762809e+08,173.16
pch_18_mac,0.7200,0.700,-0.300,15,-0.6134,9.004230e-01,6.589882e+08,199.43
pch_18_mac,0.7200,0.700,-0.300,18,-0.5846,5.608151e-01,5.454139e+08,219.15
pch_18_mac,0.7200,0.700,-0.300,20,-0.5668,4.008066e-01,4.667737e+08,228.50
pch_18_mac,0.7200,0.700,-0.300,25,-0.5173,1.306455e-01,2.451029e+08,234.98
pch_18_mac,0.7200,0.800,0.000,5,-0.8199,7.825853e+00,1.372492e+09,89.90
pch_18_mac,0.7200,0.800,0.000,8,-0.6812,3.278479e+00,1.008716e+09,139.84
pch_18_mac,0.7200,0.800,0.000,10,-0.6340,2.152512e+00,8.831873e+08,165.54
pch_18_mac,0.7200,0.800,0.000,12,-0.6011,1.501715e+00,7.892084e+08,187.31
pch_18_mac,0.7200,0.800,0.000,15,-0.5649,9.248207e-01,6.671136e+08,213.61
pch_18_mac,0.7200,0.800,0.000,18,-0.5357,5.723754e-01,5.467767e+08,232.68
pch_18_mac,0.7200,0.800,0.000,20,-0.5176,4.053678e-01,4.629359e+08,241.15
pch_18_mac,0.7200,0.800,0.000,25,-0.4644,1.216918e-01,2.244677e+08,242.32
pch_18_mac,0.7200,0.800,-0.300,5,-0.8699,7.760267e+00,1.371533e+09,89.81
pch_18_mac,0.7200,0.800,-0.300,8,-0.7303,3.232822e+00,1.003193e+09,140.10
pch_18_mac,0.7200,0.800,-0.300,10,-0.6826,2.111461e+00,8.758427e+08,165.81
pch_18_mac,0.7200,0.800,-0.300,12,-0.6494,1.468294e+00,7.824863e+08,187.55
pch_18_mac,0.7200,0.800,-0.300,15,-0.6132,9.039786e-01,6.643454e+08,213.89
pch_18_mac,0.7200,0.800,-0.300,18,-0.5843,5.627030e-01,5.498179e+08,233.24
pch_18_mac,0.7200,0.800,-0.300,20,-0.5666,4.019364e-01,4.704202e+08,242.11
pch_18_mac,0.7200,0.800,-0.300,25,-0.5167,1.303523e-01,2.462937e+08,246.33
pch_18_mac,0.7200,0.900,0.000,5,-0.8200,7.869411e+00,1.383326e+09,101.26
pch_18_mac,0.7200,0.900,0.000,8,-0.6810,3.292267e+00,1.015857e+09,152.33
pch_18_mac,0.7200,0.900,0.000,10,-0.6338,2.161113e+00,8.893202e+08,178.47
pch_18_mac,0.7200,0.900,0.000,12,-0.6009,1.507289e+00,7.946401e+08,200.50
pch_18_mac,0.7200,0.900,0.000,15,-0.5647,9.280564e-01,6.716469e+08,226.84
pch_18_mac,0.7200,0.900,0.000,18,-0.5355,5.740282e-01,5.503296e+08,245.54
pch_18_mac,0.7200,0.900,0.000,20,-0.5172,4.062765e-01,4.657339e+08,253.51
pch_18_mac,0.7200,0.900,0.000,25,-0.4638,1.211733e-01,2.249046e+08,252.42
pch_18_mac,0.7200,0.900,-0.300,5,-0.8699,7.803896e+00,1.382002e+09,101.20
pch_18_mac,0.7200,0.900,-0.300,8,-0.7302,3.246358e+00,1.010394e+09,152.53
pch_18_mac,0.7200,0.900,-0.300,10,-0.6824,2.119778e+00,8.821066e+08,178.63
pch_18_mac,0.7200,0.900,-0.300,12,-0.6492,1.474159e+00,7.881218e+08,200.59
pch_18_mac,0.7200,0.900,-0.300,15,-0.6130,9.070725e-01,6.691169e+08,226.96
pch_18_mac,0.7200,0.900,-0.300,18,-0.5840,5.643194e-01,5.536729e+08,245.97
pch_18_mac,0.7200,0.900,-0.300,20,-0.5663,4.028773e-01,4.735629e+08,254.38
pch_18_mac,0.7200,0.900,-0.300,25,-0.5162,1.300042e-01,2.471747e+08,256.57
pch_18_mac,0.7200,1.000,0.000,5,-0.8200,7.905662e+00,1.393202e+09,111.75
pch_18_mac,0.7200,1.000,0.000,8,-0.6809,3.304238e+00,1.022042e+09,163.83
pch_18_mac,0.7200,1.000,0.000,10,-0.6336,2.168702e+00,8.946177e+08,190.34
pch_18_mac,0.7200,1.000,0.000,12,-0.6007,1.512214e+00,7.993337e+08,212.59
pch_18_mac,0.7200,1.000,0.000,15,-0.5645,9.309261e-01,6.755636e+08,238.92
pch_18_mac,0.7200,1.000,0.000,18,-0.5352,5.754639e-01,5.533778e+08,257.26
pch_18_mac,0.7200,1.000,0.000,20,-0.5169,4.070344e-01,4.681024e+08,264.77
pch_18_mac,0.7200,1.000,0.000,25,-0.4632,1.206172e-01,2.251342e+08,261.61
pch_18_mac,0.7200,1.000,-0.300,5,-0.8699,7.840133e+00,1.391897e+09,111.70
pch_18_mac,0.7200,1.000,-0.300,8,-0.7300,3.258087e+00,1.016792e+09,163.99
pch_18_mac,0.7200,1.000,-0.300,10,-0.6822,2.127101e+00,8.875921e+08,190.41
pch_18_mac,0.7200,1.000,-0.300,12,-0.6490,1.479407e+00,7.930335e+08,212.54
pch_18_mac,0.7200,1.000,-0.300,15,-0.6127,9.098099e-01,6.732532e+08,238.91
pch_18_mac,0.7200,1.000,-0.300,18,-0.5838,5.657238e-01,5.569883e+08,257.57
pch_18_mac,0.7200,1.000,-0.300,20,-0.5660,4.036698e-01,4.762348e+08,265.55
pch_18_mac,0.7200,1.000,-0.300,25,-0.5157,1.296145e-01,2.477977e+08,265.89
pch_18_mac,0.7200,1.200,0.000,5,-0.8198,7.964073e+00,1.409115e+09,130.77
pch_18_mac,0.7200,1.200,0.000,8,-0.6805,3.324326e+00,1.031976e+09,184.49
pch_18_mac,0.7200,1.200,0.000,10,-0.6333,2.181675e+00,9.032523e+08,211.55
pch_18_mac,0.7200,1.200,0.000,12,-0.6003,1.520626e+00,8.070549e+08,234.09
pch_18_mac,0.7200,1.200,0.000,15,-0.5640,9.358408e-01,6.820450e+08,260.34
pch_18_mac,0.7200,1.200,0.000,18,-0.5347,5.778419e-01,5.583854e+08,277.97
pch_18_mac,0.7200,1.200,0.000,20,-0.5163,4.082059e-01,4.719218e+08,284.63
pch_18_mac,0.7200,1.200,0.000,25,-0.4621,1.194264e-01,2.251733e+08,277.82
pch_18_mac,0.7200,1.200,-0.300,5,-0.8697,7.898439e+00,1.408474e+09,130.73
pch_18_mac,0.7200,1.200,-0.300,8,-0.7297,3.278853e+00,1.027163e+09,184.53
pch_18_mac,0.7200,1.200,-0.300,10,-0.6818,2.139575e+00,8.964918e+08,211.44
pch_18_mac,0.7200,1.200,-0.300,12,-0.6486,1.488528e+00,8.010748e+08,233.80
pch_18_mac,0.7200,1.200,-0.300,15,-0.6123,9.144813e-01,6.800533e+08,260.08
pch_18_mac,0.7200,1.200,-0.300,18,-0.5833,5.680502e-01,5.624102e+08,278.08
pch_18_mac,0.7200,1.200,-0.300,20,-0.5654,4.049159e-01,4.805423e+08,285.28
pch_18_mac,0.7200,1.200,-0.300,25,-0.5147,1.287462e-01,2.485081e+08,282.34
pch_18_mac,0.7200,1.400,0.000,5,-0.8195,8.010342e+00,1.420883e+09,147.74
pch_18_mac,0.7200,1.400,0.000,8,-0.6801,3.340828e+00,1.039722e+09,202.61
pch_18_mac,0.7200,1.400,0.000,10,-0.6328,2.192541e+00,9.101496e+08,230.04
pch_18_mac,0.7200,1.400,0.000,12,-0.5999,1.527952e+00,8.133189e+08,252.73
pch_18_mac,0.7200,1.400,0.000,15,-0.5636,9.399447e-01,6.873321e+08,278.81
pch_18_mac,0.7200,1.400,0.000,18,-0.5342,5.797305e-01,5.624322e+08,295.77
pch_18_mac,0.7200,1.400,0.000,20,-0.5158,4.090354e-01,4.749333e+08,301.68
pch_18_mac,0.7200,1.400,0.000,25,-0.4611,1.181668e-01,2.248652e+08,291.76
pch_18_mac,0.7200,1.400,-0.300,5,-0.8695,7.944575e+00,1.420744e+09,147.68
pch_18_mac,0.7200,1.400,-0.300,8,-0.7293,3.296191e+00,1.035180e+09,202.55
pch_18_mac,0.7200,1.400,-0.300,10,-0.6814,2.149977e+00,9.035159e+08,229.77
pch_18_mac,0.7200,1.400,-0.300,12,-0.6482,1.496312e+00,8.075261e+08,252.22
pch_18_mac,0.7200,1.400,-0.300,15,-0.6118,9.183628e-01,6.855527e+08,278.35
pch_18_mac,0.7200,1.400,-0.300,18,-0.5828,5.698979e-01,5.667708e+08,295.73
pch_18_mac,0.7200,1.400,-0.300,20,-0.5648,4.058245e-01,4.839440e+08,302.24
pch_18_mac,0.7200,1.400,-0.300,25,-0.5137,1.277966e-01,2.487727e+08,296.51
pch_18_mac,0.7200,1.600,0.000,5,-0.8192,8.048724e+00,1.430097e+09,163.03
pch_18_mac,0.7200,1.600,0.000,8,-0.6797,3.355907e+00,1.046185e+09,218.69
pch_18_mac,0.7200,1.600,0.000,10,-0.6324,2.201913e+00,9.159540e+08,246.34
pch_18_mac,0.7200,1.600,0.000,12,-0.5995,1.535108e+00,8.186888e+08,269.10
pch_18_mac,0.7200,1.600,0.000,15,-0.5631,9.434578e-01,6.918548e+08,294.99
pch_18_mac,0.7200,1.600,0.000,18,-0.5337,5.812594e-01,5.658626e+08,311.33
pch_18_mac,0.7200,1.600,0.000,20,-0.5152,4.096127e-01,4.774277e+08,316.55
pch_18_mac,0.7200,1.600,0.000,25,-0.4601,1.168654e-01,2.243568e+08,303.98
pch_18_mac,0.7200,1.600,-0.300,5,-0.8691,7.982824e+00,1.430244e+09,162.97
pch_18_mac,0.7200,1.600,-0.300,8,-0.7289,3.311110e+00,1.041747e+09,218.54
pch_18_mac,0.7200,1.600,-0.300,10,-0.6810,2.158912e+00,9.093767e+08,245.93
pch_18_mac,0.7200,1.600,-0.300,12,-0.6479,1.503130e+00,8.129840e+08,268.42
pch_18_mac,0.7200,1.600,-0.300,15,-0.6114,9.216683e-01,6.902345e+08,294.36
pch_18_mac,0.7200,1.600,-0.300,18,-0.5823,5.713933e-01,5.704629e+08,311.17
pch_18_mac,0.7200,1.600,-0.300,20,-0.5643,4.064841e-01,4.867762e+08,317.06
pch_18_mac,0.7200,1.600,-0.300,25,-0.5128,1.267945e-01,2.487765e+08,308.95
pch_18_mac,0.7200,1.800,0.000,5,-0.8188,8.081564e+00,1.437687e+09,176.92
pch_18_mac,0.7200,1.800,0.000,8,-0.6793,3.369421e+00,1.051759e+09,233.08
pch_18_mac,0.7200,1.800,0.000,10,-0.6320,2.210167e+00,9.210165e+08,260.87
pch_18_mac,0.7200,1.800,0.000,12,-0.5991,1.541516e+00,8.234189e+08,283.64
pch_18_mac,0.7200,1.800,0.000,15,-0.5627,9.465192e-01,6.958509e+08,309.32
pch_18_mac,0.7200,1.800,0.000,18,-0.5332,5.825115e-01,5.688680e+08,325.09
pch_18_mac,0.7200,1.800,0.000,20,-0.5146,4.099960e-01,4.795673e+08,329.71
